Engine_Size,Mileage,Price,Age,Fuel_Type_Electric,Fuel_Type_Hybrid,Fuel_Type_Petrol,Transmission_Manual,Transmission_Semi-Automatic
2.2,140038,7299,24,True,False,False,False,False
2.6,61671,7566,23,False,False,True,False,False
1.2,182486,8950,9,False,True,False,False,False
1.3,238522,2129,20,False,False,False,False,True
4.3,128689,6726,22,False,False,True,True,False
2.2,33220,7735,23,False,False,False,False,False
4.4,188040,9839,8,False,False,True,True,False
1.6,156578,9468,7,False,False,True,False,False
2.1,153712,4625,20,False,False,False,False,True
4.5,218961,12020,4,False,False,False,False,False
4.1,116029,7479,23,False,True,False,False,True
1.8,224726,6505,8,False,False,False,False,True
2.8,220325,8593,8,False,True,False,False,True
3.7,84324,13513,7,True,False,False,False,True
1.4,36243,10975,11,True,False,False,True,False
2.0,24612,10207,13,False,True,False,False,True
3.4,176287,8474,15,False,False,False,False,False
3.5,191537,7269,20,True,False,False,False,True
3.9,299371,7312,14,True,False,False,False,True
3.8,82067,12758,10,True,False,False,False,True
3.1,81003,9579,20,False,True,False,False,False
4.5,193657,11626,2,False,False,True,True,False
2.5,258029,2000,25,False,False,False,False,True
2.0,257829,8343,7,True,False,False,True,False
3.8,81167,9676,22,False,True,False,False,False
4.5,102123,15357,4,False,True,False,False,False
3.9,236419,6771,20,True,False,False,True,False
4.3,247663,8246,14,False,False,False,False,False
4.3,37737,8245,23,False,False,True,False,True
3.6,105768,12184,3,False,False,False,True,False
3.0,13636,12527,11,False,False,False,False,False
3.4,38951,9820,18,False,True,False,True,False
2.8,234312,5713,20,True,False,False,False,True
3.8,62379,9352,21,False,False,False,False,False
3.4,237231,9855,8,True,False,False,True,False
4.3,244060,6018,20,False,True,False,True,False
1.5,147042,7059,17,True,False,False,True,False
1.9,290716,6385,11,True,False,False,True,False
3.5,111874,5362,25,False,False,False,True,False
2.4,86029,11079,9,False,False,False,False,False
1.1,147726,10245,10,True,False,False,False,False
2.4,127457,8150,11,False,False,True,True,False
1.2,41240,10475,5,False,False,True,True,False
4.4,8848,14923,3,False,False,False,True,False
3.1,165604,8287,17,True,False,False,True,False
4.3,181091,10778,10,False,False,False,False,False
1.7,112874,5942,17,False,False,True,True,False
2.7,103173,6536,19,False,False,True,True,False
4.8,107814,9143,17,False,False,False,False,True
1.4,127251,3254,24,False,False,True,False,True
3.3,214989,9200,8,False,True,False,True,False
4.0,100229,6695,23,False,False,True,True,False
2.9,270174,5296,21,False,True,False,False,False
3.1,238543,3929,20,False,False,True,True,False
4.7,183992,11420,4,False,False,False,False,True
2.8,139280,8214,18,True,False,False,True,False
4.9,272526,10349,14,True,False,False,False,False
1.8,135145,9197,10,False,False,True,False,False
3.0,82765,10544,8,False,False,False,True,False
2.6,145295,7394,13,False,False,True,False,True
1.8,45894,8482,25,True,False,False,False,False
1.4,75112,8697,16,True,False,False,False,True
3.3,98060,10238,14,False,False,True,False,False
4.5,240163,10396,3,False,False,True,False,True
1.6,43118,6337,20,False,False,False,True,False
4.4,239323,4013,24,False,False,True,True,False
1.5,14258,11314,5,False,False,False,True,False
3.5,209432,10011,3,False,False,True,False,True
2.6,152869,8242,13,False,True,False,True,False
3.2,42564,11748,14,True,False,False,False,True
2.4,84832,12703,7,False,True,False,False,False
1.2,184673,2000,24,False,False,True,True,False
4.2,133691,12126,10,True,False,False,True,False
3.1,41582,9668,14,False,False,False,True,False
2.8,19887,12702,16,True,False,False,False,False
4.0,139464,7510,21,False,True,False,True,False
1.6,40795,11784,7,False,False,False,False,False
2.3,174055,13318,2,True,False,False,False,False
1.1,84648,9507,5,False,False,True,True,False
2.5,34959,7800,22,False,True,False,False,True
3.0,11787,12964,8,False,True,False,False,True
2.8,244016,7719,6,False,False,False,True,False
4.3,292496,2850,24,False,False,True,True,False
1.7,259162,6216,13,True,False,False,True,False
4.9,265884,10382,6,False,True,False,True,False
3.9,179406,12011,3,False,True,False,False,True
4.3,297536,9349,2,False,False,False,True,False
4.3,288356,4832,21,False,True,False,True,False
4.0,201949,8861,14,False,False,False,False,False
4.6,99579,9408,21,False,False,False,False,False
3.3,186490,10870,6,False,False,False,False,False
3.2,174548,6609,19,False,True,False,True,False
4.4,243542,6029,17,False,False,True,False,True
3.1,22509,9249,25,False,True,False,False,False
3.3,148304,8433,15,False,True,False,False,True
2.6,214577,6208,19,True,False,False,False,True
4.7,233813,6623,25,False,True,False,False,False
2.1,197513,9249,5,False,True,False,False,True
4.0,158733,15325,2,True,False,False,False,False
4.2,22996,11240,17,False,True,False,True,False
2.1,122932,5941,21,False,True,False,True,False
1.9,272463,2950,22,False,False,True,False,False
1.7,37489,9450,17,True,False,False,True,False
3.7,123571,10728,7,False,False,True,False,True
1.0,135672,9986,3,False,True,False,False,True
1.1,243149,7437,8,True,False,False,True,False
2.7,52336,10953,11,False,True,False,True,False
1.3,172292,6254,19,False,True,False,False,False
2.3,229415,5511,16,False,True,False,False,True
4.3,261701,9465,9,False,False,False,False,False
2.6,279367,6212,8,False,False,False,True,False
3.4,42612,13247,8,False,False,True,False,False
5.0,3514,15029,5,False,False,True,False,True
2.8,84686,5506,24,False,False,True,False,True
3.4,268824,4423,24,True,False,False,True,False
4.8,14821,14303,6,False,False,True,True,False
2.6,139858,11902,5,True,False,False,False,True
1.0,122717,12045,2,False,True,False,False,False
4.1,88752,12424,10,False,False,True,False,False
1.3,178195,3636,19,False,False,True,False,True
4.2,80609,13387,6,False,True,False,True,False
3.2,163937,6621,23,True,False,False,False,True
4.3,236719,9965,4,False,False,True,True,False
4.8,112549,6649,25,False,False,False,True,False
2.0,280019,6899,7,False,True,False,False,True
2.7,63098,9738,11,False,False,False,True,False
4.8,124636,15207,4,False,True,False,False,False
3.6,105747,11785,11,True,False,False,True,False
3.3,141645,12967,2,False,False,True,False,False
2.6,274946,3001,19,False,False,False,True,False
4.3,291964,8860,9,False,False,True,False,False
2.4,144052,7918,14,False,True,False,False,True
1.7,261151,5376,9,False,False,False,True,False
3.7,92415,8951,15,False,False,True,False,True
4.8,176321,13273,2,False,True,False,True,False
2.3,179292,8314,10,False,True,False,True,False
4.1,38282,8634,21,False,False,False,False,True
3.0,104677,9206,11,False,False,True,True,False
2.7,98677,11426,3,False,False,True,False,True
4.4,229438,5911,25,True,False,False,True,False
3.8,47506,14049,8,True,False,False,False,True
4.8,153117,10437,13,False,True,False,True,False
2.5,216392,6172,12,False,False,True,True,False
1.4,74527,8909,12,False,True,False,False,True
3.1,34863,8602,23,False,False,True,False,False
2.2,141074,10978,5,False,False,False,False,False
2.0,163540,7629,9,False,False,True,False,True
3.4,118614,9127,20,False,True,False,False,False
2.1,19175,13816,5,True,False,False,True,False
3.0,275731,3985,17,False,False,True,True,False
3.9,237347,8053,9,False,False,True,True,False
1.9,183270,9234,2,False,False,True,True,False
1.8,210299,7094,7,False,False,True,False,True
2.1,141895,5462,18,False,False,True,True,False
1.4,129108,9417,10,True,False,False,False,True
2.4,16660,12666,15,True,False,False,False,False
2.2,181525,3269,23,False,False,False,False,True
2.8,263996,6920,14,True,False,False,False,True
2.1,286051,5678,11,False,True,False,False,True
1.5,187038,8759,7,False,False,True,False,False
1.0,99627,4407,24,False,True,False,False,True
1.7,142741,6845,12,False,False,True,False,True
4.0,135765,8084,16,False,False,False,True,False
2.6,68985,10320,15,True,False,False,False,True
3.8,250702,5785,22,True,False,False,False,True
2.5,129320,7813,19,True,False,False,False,True
1.7,109946,12201,3,True,False,False,False,True
2.5,28773,11724,6,False,False,True,True,False
3.6,271846,6763,15,False,False,False,False,False
4.6,207183,8456,17,False,False,True,False,False
3.2,225017,7899,8,False,False,False,False,True
1.6,14124,14017,8,True,False,False,False,False
1.6,133677,9126,13,False,True,False,False,False
2.1,128431,9931,4,False,False,False,False,True
2.9,47007,11059,20,True,False,False,False,False
2.3,247467,3950,25,False,True,False,False,False
4.3,107975,9940,16,False,True,False,False,True
1.5,166509,4069,19,False,False,False,False,True
1.5,291005,2000,21,False,True,False,True,False
4.3,225492,7990,18,True,False,False,True,False
1.4,121880,11062,5,True,False,False,True,False
3.6,260238,6595,23,True,False,False,False,False
1.3,114292,7014,12,False,False,True,False,True
1.3,100889,11882,5,False,True,False,False,False
2.9,285187,3396,23,False,False,False,False,False
4.1,107689,6646,23,False,False,False,False,True
3.5,55829,6783,24,False,False,True,True,False
1.5,203805,6623,13,False,False,True,False,False
3.1,294065,9318,5,True,False,False,False,True
1.3,268386,8432,2,False,False,False,False,False
3.9,108417,10831,20,True,False,False,False,False
4.7,252930,6041,24,True,False,False,True,False
2.2,26137,8577,19,False,True,False,False,True
2.4,178,13196,6,False,True,False,True,False
2.7,201494,12170,2,False,True,False,False,False
5.0,275991,11480,2,False,True,False,True,False
5.0,151771,7364,24,False,True,False,False,True
1.2,108783,5524,17,False,False,False,False,True
3.9,234037,8419,8,False,False,True,True,False
1.7,24929,5601,24,False,False,False,True,False
4.3,284717,5405,21,False,False,False,False,False
1.7,217611,5447,15,False,True,False,False,True
4.5,101044,9779,21,True,False,False,False,True
3.6,135355,9392,17,True,False,False,False,True
3.0,252522,7749,6,False,False,True,True,False
2.0,87508,4649,24,False,False,False,False,True
4.2,111390,8172,18,False,False,True,False,True
3.0,46541,11969,9,False,True,False,False,True
4.4,140190,10196,10,False,False,True,True,False
4.6,193017,13139,4,True,False,False,True,False
2.6,113505,13329,2,True,False,False,True,False
3.7,132045,12959,4,False,False,False,False,False
3.8,121773,15864,2,True,False,False,False,False
3.2,184888,8202,13,False,True,False,False,True
3.1,246099,8578,4,False,False,True,False,True
3.1,95849,9183,12,False,False,False,False,True
3.7,206414,8671,15,True,False,False,True,False
1.1,263064,9038,3,False,True,False,False,False
4.7,216584,11568,13,True,False,False,False,False
4.8,279973,10100,9,True,False,False,True,False
4.8,104490,10110,19,False,False,True,False,False
3.6,261,10694,20,False,False,True,False,False
2.2,220516,10789,2,True,False,False,False,True
4.9,10457,12390,18,False,False,False,False,False
3.2,110964,15180,3,True,False,False,False,False
1.8,86290,10274,13,False,True,False,False,False
1.8,19088,13118,8,False,True,False,False,False
4.2,267130,4157,21,False,False,True,False,True
1.0,237737,7245,2,False,False,True,True,False
3.6,89402,8311,17,False,False,True,False,True
3.1,137183,9756,14,True,False,False,False,True
4.4,109568,8908,23,True,False,False,True,False
2.2,71736,11565,11,False,True,False,False,False
2.1,202382,7552,12,False,False,False,False,False
4.0,245773,11784,3,True,False,False,False,True
4.1,275327,7893,16,False,True,False,False,False
3.3,175040,9899,5,False,False,True,False,True
3.7,276565,5268,15,False,False,False,True,False
1.8,70727,7185,16,False,False,True,True,False
3.7,68251,12834,7,False,True,False,True,False
4.3,210685,10186,5,False,False,True,True,False
1.4,264425,5411,16,False,True,False,False,False
3.1,271066,8578,9,True,False,False,True,False
2.4,56235,10175,9,False,False,True,True,False
3.5,252260,7654,13,False,False,False,False,False
1.3,73415,6831,22,True,False,False,True,False
3.6,91586,8068,21,False,True,False,False,True
1.4,82265,10154,9,False,False,True,False,False
3.3,152891,8842,10,False,False,True,True,False
4.1,21648,11367,13,False,False,True,False,True
2.9,228537,5529,18,False,True,False,False,True
4.5,28572,9628,23,False,True,False,False,True
3.7,197471,12450,3,True,False,False,True,False
1.3,284561,5308,18,True,False,False,False,False
4.5,181368,5872,22,False,False,False,True,False
3.6,197945,4041,24,False,False,False,False,True
3.1,233620,3127,23,False,False,True,True,False
1.0,46005,8679,15,False,False,False,False,False
2.7,56509,10469,14,False,False,True,False,False
4.3,94807,13603,13,True,False,False,False,False
3.6,209429,10611,8,True,False,False,False,True
3.9,226515,11069,8,False,True,False,False,False
2.9,77744,13045,3,False,True,False,True,False
3.9,149269,8414,22,False,True,False,False,False
4.7,69113,9017,23,False,True,False,True,False
3.6,216582,12168,4,False,True,False,False,False
1.6,56480,10270,11,False,False,False,False,False
2.1,103500,7730,13,False,False,False,True,False
3.3,27571,16048,6,True,False,False,False,False
3.5,142540,6249,20,False,False,True,False,True
4.9,82151,10456,18,False,True,False,False,True
3.3,271827,8663,11,False,True,False,False,False
1.0,169799,8104,12,False,True,False,False,False
2.4,112267,10554,9,False,False,False,False,False
2.4,206535,3969,23,False,True,False,True,False
1.9,263883,4922,11,False,False,True,False,True
4.2,1716,14565,9,False,False,True,False,False
4.7,298534,7929,8,False,False,False,False,True
4.6,71555,13568,4,False,False,True,False,True
2.4,129157,6216,24,True,False,False,False,True
4.8,223997,12020,3,False,True,False,True,False
1.6,258800,10924,2,True,False,False,False,False
1.5,230750,2785,19,False,False,True,False,True
3.7,202506,4349,23,False,False,True,False,True
1.8,118037,9439,12,True,False,False,False,True
4.4,16202,12675,10,False,False,False,True,False
2.7,264390,4612,18,False,True,False,False,True
1.5,204425,6911,12,False,False,True,False,False
2.0,104470,11410,12,True,False,False,False,False
4.9,295085,10698,8,False,True,False,False,False
2.3,226043,3979,23,False,False,True,False,False
3.2,193292,8734,14,True,False,False,True,False
2.6,229968,4100,25,True,False,False,True,False
4.6,186011,5279,24,False,False,True,False,True
2.0,288434,6231,17,True,False,False,False,False
4.4,280845,5183,24,True,False,False,False,True
3.4,130900,12882,10,True,False,False,False,False
1.7,204474,6110,17,True,False,False,False,True
3.7,122870,7642,24,True,False,False,True,False
1.4,100553,7688,11,False,False,True,True,False
4.5,205483,10790,4,False,False,True,False,True
2.6,183264,10134,8,True,False,False,False,True
4.2,51730,14765,5,False,False,False,False,False
2.2,222273,7154,19,True,False,False,False,False
4.9,187042,10259,15,True,False,False,False,True
2.2,189664,8706,11,True,False,False,False,True
3.5,236960,7260,22,True,False,False,False,False
2.7,61030,5879,24,False,False,False,True,False
4.5,240545,4689,22,False,False,True,True,False
4.4,27278,15354,7,True,False,False,False,True
2.6,37629,11647,11,False,False,False,False,False
3.6,215941,10881,5,False,False,False,False,False
3.5,114527,9509,16,False,False,True,False,False
3.4,205937,8481,8,False,False,True,True,False
4.2,71650,7767,22,False,False,False,True,False
1.6,171896,3762,20,False,False,False,True,False
3.0,248199,7136,15,True,False,False,False,True
3.0,198051,8038,12,False,True,False,False,True
3.3,202707,8445,8,False,False,True,True,False
3.7,164312,6713,21,False,True,False,True,False
4.1,124529,12509,9,True,False,False,False,True
1.5,26126,6977,22,False,True,False,False,True
