Year,Engine_Size,Mileage,Fuel_Type,Transmission,Price
2011,1.1,229777,Hybrid,Semi-Automatic,4904
2022,1.2,146192,Hybrid,Manual,9976
2021,2.5,132442,Hybrid,Semi-Automatic,11251
2001,1.4,109297,Hybrid,Semi-Automatic,4614
2022,3.4,257717,Electric,Automatic,12445
2005,3.1,130573,Petrol,Semi-Automatic,6088
2012,2.7,41569,Diesel,Manual,9568
2012,2.9,265669,Hybrid,Semi-Automatic,6286
2007,2.5,294846,Petrol,Automatic,4303
2013,2.8,226670,Petrol,Automatic,7766
2019,3.2,222626,Diesel,Semi-Automatic,8547
2019,1.2,240570,Hybrid,Manual,7188
2020,3.3,236487,Hybrid,Automatic,11170
2006,3.2,273224,Petrol,Semi-Automatic,3635
2007,1.7,62117,Diesel,Manual,6657
2011,4.4,34906,Hybrid,Manual,12101
2002,2.8,62045,Hybrid,Manual,7259
2002,3.4,114107,Diesel,Manual,5817
2006,2.0,32557,Hybrid,Manual,8248
2000,1.4,163136,Hybrid,Automatic,4737
2018,1.6,88716,Diesel,Manual,9325
2016,1.7,145588,Diesel,Manual,7688
2023,2.9,152302,Hybrid,Automatic,13353
2009,1.2,133585,Hybrid,Semi-Automatic,6328
2021,2.0,33019,Diesel,Manual,11739
2014,4.7,146386,Electric,Manual,12072
2002,4.1,78267,Electric,Manual,9234
2020,4.7,136360,Diesel,Semi-Automatic,12072
2006,4.9,256466,Diesel,Manual,5670
2016,3.7,35971,Petrol,Semi-Automatic,11880
2012,3.4,94189,Petrol,Manual,9216
2011,3.3,259656,Hybrid,Manual,6506
2003,3.5,9650,Hybrid,Manual,9307
2001,3.3,89757,Diesel,Semi-Automatic,5904
2009,3.3,236792,Hybrid,Semi-Automatic,6364
2000,2.9,15565,Hybrid,Automatic,9188
2014,2.9,84788,Petrol,Semi-Automatic,9504
2020,4.5,178797,Hybrid,Automatic,13524
2019,1.6,134284,Diesel,Automatic,10214
2021,4.9,7865,Hybrid,Manual,16142
2015,1.7,11098,Diesel,Manual,10078
2008,4.6,134491,Diesel,Semi-Automatic,8410
2013,1.6,59083,Petrol,Manual,8418
2012,2.0,183085,Diesel,Manual,6038
2013,4.3,298576,Hybrid,Automatic,8828
2019,4.6,252801,Electric,Semi-Automatic,11343
2021,4.8,89746,Diesel,Automatic,14905
2007,4.6,264351,Petrol,Automatic,7012
2020,4.7,54878,Hybrid,Automatic,16202
2019,3.3,295893,Electric,Semi-Automatic,9182
2006,3.4,5097,Hybrid,Manual,10198
2005,4.9,54355,Diesel,Semi-Automatic,9412
2014,2.5,171850,Diesel,Semi-Automatic,7363
2019,3.7,159318,Petrol,Manual,10313
2020,4.3,274031,Electric,Automatic,12419
2015,2.6,216068,Petrol,Manual,6878
2023,2.3,190775,Diesel,Automatic,10984
2023,4.0,259337,Diesel,Automatic,11313
2019,4.5,201176,Electric,Semi-Automatic,12276
2007,3.6,10305,Hybrid,Manual,10593
2007,2.2,78043,Petrol,Automatic,8339
2023,1.9,93969,Petrol,Manual,11020
2008,1.6,28352,Diesel,Automatic,9032
2017,4.8,47216,Petrol,Automatic,14555
2008,4.3,289750,Hybrid,Automatic,7505
2013,4.2,166953,Diesel,Semi-Automatic,8860
2012,1.9,75263,Hybrid,Manual,9094
2017,2.7,145980,Petrol,Automatic,10480
2023,1.6,114740,Electric,Automatic,13805
2015,1.8,19111,Hybrid,Semi-Automatic,11017
2021,1.9,197398,Diesel,Semi-Automatic,8352
2013,3.5,27879,Electric,Automatic,14442
2012,2.7,184680,Hybrid,Semi-Automatic,7706
2011,3.8,8371,Electric,Automatic,14532
2016,1.6,19827,Electric,Semi-Automatic,12103
2001,4.6,102282,Hybrid,Semi-Automatic,7954
2006,3.0,146248,Hybrid,Manual,6975
2002,3.4,233745,Electric,Semi-Automatic,5425
2011,3.0,297131,Diesel,Automatic,5957
2007,4.3,17773,Diesel,Semi-Automatic,10144
2010,2.5,135477,Hybrid,Semi-Automatic,7890
2011,2.4,57160,Diesel,Manual,8656
2023,3.0,271528,Electric,Manual,10569
2006,3.2,253704,Diesel,Semi-Automatic,4025
2002,3.8,274808,Hybrid,Automatic,5503
2014,2.4,124229,Diesel,Manual,8215
2017,4.0,30300,Diesel,Automatic,14094
2009,4.6,251532,Electric,Automatic,9869
2011,3.8,176080,Hybrid,Manual,8678
2022,3.7,288455,Diesel,Manual,8630
2017,4.1,3945,Electric,Manual,15221
2009,4.3,68858,Diesel,Automatic,11222
2013,4.4,152998,Petrol,Automatic,10840
2020,4.7,241382,Diesel,Semi-Automatic,9972
2013,4.9,150552,Electric,Semi-Automatic,11888
2019,1.9,6120,Petrol,Manual,11577
2014,3.5,28412,Diesel,Manual,11231
2010,1.5,64600,Electric,Manual,9308
2007,2.4,52610,Petrol,Semi-Automatic,7547
2011,3.9,108980,Diesel,Automatic,10620
2020,3.7,94279,Petrol,Automatic,13414
2001,3.9,295409,Diesel,Automatic,3891
2000,3.7,255854,Petrol,Manual,2682
2023,2.2,210515,Electric,Semi-Automatic,10989
2015,2.8,39322,Electric,Semi-Automatic,12613
2022,4.0,227708,Hybrid,Automatic,12645
2010,4.9,122265,Hybrid,Manual,10554
2018,3.4,203904,Hybrid,Automatic,11321
2022,3.2,95298,Electric,Semi-Automatic,13994
2016,1.3,152889,Electric,Automatic,10642
2018,4.1,174581,Hybrid,Semi-Automatic,11108
2012,4.0,112245,Petrol,Automatic,10955
2019,3.1,244576,Electric,Semi-Automatic,10008
2002,4.3,190432,Diesel,Manual,5191
2012,3.3,229540,Diesel,Semi-Automatic,6409
2014,3.5,10313,Petrol,Semi-Automatic,11593
2007,1.5,108975,Diesel,Manual,5520
2001,1.7,96682,Diesel,Manual,4166
2005,1.3,259845,Hybrid,Semi-Automatic,2703
2023,2.6,12782,Hybrid,Manual,14344
2010,4.4,100916,Petrol,Automatic,10981
2021,1.3,224450,Petrol,Semi-Automatic,7211
2020,1.6,216535,Petrol,Manual,7369
2010,1.3,296477,Hybrid,Manual,3470
2008,3.4,10514,Electric,Automatic,13189
2007,4.1,48779,Hybrid,Semi-Automatic,10324
2017,1.5,21348,Diesel,Automatic,11773
2002,1.7,216695,Diesel,Automatic,3566
2012,4.4,32248,Electric,Semi-Automatic,13455
2006,2.2,273418,Petrol,Semi-Automatic,2631
2022,2.8,237066,Petrol,Semi-Automatic,8758
2016,2.1,45443,Electric,Semi-Automatic,12091
2017,1.3,207159,Diesel,Semi-Automatic,6356
2019,4.1,278533,Petrol,Manual,8329
2001,4.3,151405,Diesel,Manual,5671
2008,1.2,143247,Petrol,Automatic,6335
2004,3.2,74664,Diesel,Manual,7006
2009,4.8,23300,Petrol,Automatic,12634
2014,1.5,11197,Petrol,Semi-Automatic,9576
2011,3.1,31392,Electric,Manual,11872
2020,2.1,57798,Diesel,Automatic,12544
2004,3.3,261564,Electric,Semi-Automatic,5368
2002,4.6,110524,Diesel,Semi-Automatic,7089
2012,2.4,127719,Diesel,Manual,7545
2016,4.3,2209,Petrol,Semi-Automatic,13155
2014,1.7,245079,Petrol,Semi-Automatic,5098
2011,2.7,245324,Diesel,Semi-Automatic,5193
2022,4.3,230697,Electric,Semi-Automatic,12386
2022,4.1,85911,Electric,Semi-Automatic,15081
2012,4.6,156267,Petrol,Semi-Automatic,9174
2015,1.9,169511,Hybrid,Manual,8109
2013,3.5,294864,Hybrid,Automatic,8102
2005,1.5,235838,Petrol,Semi-Automatic,2383
2016,1.4,10487,Petrol,Semi-Automatic,10090
2015,3.7,247840,Petrol,Semi-Automatic,7343
2019,2.7,102946,Electric,Manual,12441
2016,4.6,284758,Hybrid,Semi-Automatic,8804
2003,2.3,81667,Diesel,Manual,5666
2021,1.2,145314,Electric,Manual,10693
2007,1.4,259110,Diesel,Manual,2417
2001,2.9,146906,Electric,Semi-Automatic,6361
2017,4.1,251465,Hybrid,Semi-Automatic,9270
2000,4.6,283980,Hybrid,Automatic,5520
2020,1.2,151441,Electric,Semi-Automatic,10271
2014,4.6,136120,Petrol,Semi-Automatic,10177
2015,2.2,73374,Electric,Manual,11332
2008,2.5,29154,Hybrid,Semi-Automatic,9416
2006,1.0,76240,Hybrid,Manual,6375
2023,2.5,165125,Petrol,Manual,10197
2007,3.4,277857,Diesel,Manual,4042
2009,4.8,111883,Diesel,Semi-Automatic,9362
2003,3.7,233396,Hybrid,Manual,5032
2022,4.5,160884,Electric,Automatic,15482
2015,4.5,223211,Electric,Semi-Automatic,10635
2004,4.7,18312,Electric,Automatic,13133
2010,4.8,25252,Hybrid,Manual,12394
2016,1.9,177593,Electric,Automatic,10748
2006,2.3,34506,Electric,Manual,9509
2010,2.7,277522,Hybrid,Semi-Automatic,5249
2016,4.3,19910,Petrol,Automatic,14301
2007,4.6,194421,Hybrid,Semi-Automatic,7911
2011,4.3,140087,Electric,Manual,10898
2013,4.9,185547,Electric,Automatic,12689
2001,4.0,116934,Petrol,Manual,6061
2009,1.3,93529,Petrol,Semi-Automatic,6229
2017,2.5,239057,Petrol,Automatic,8418
2015,4.0,273881,Hybrid,Manual,8122
2010,4.8,47000,Diesel,Automatic,12460
2022,3.0,163626,Hybrid,Manual,11427
2022,1.7,95607,Petrol,Semi-Automatic,10487
2012,1.1,97308,Petrol,Automatic,8353
2007,2.6,147570,Hybrid,Automatic,8348
2020,2.5,170703,Hybrid,Automatic,11685
2014,3.3,20257,Electric,Semi-Automatic,13194
2020,5.0,76117,Petrol,Manual,13577
2018,1.7,58300,Petrol,Automatic,11534
2012,3.4,30947,Petrol,Automatic,11981
2008,3.8,20733,Diesel,Automatic,11385
2009,4.3,159168,Hybrid,Automatic,10416
2021,3.3,14806,Electric,Manual,15403
2008,4.6,57674,Hybrid,Manual,10946
2001,4.3,235657,Electric,Manual,5986
2005,2.8,256054,Diesel,Automatic,4778
2015,4.8,250739,Petrol,Automatic,9885
2000,1.9,192250,Petrol,Automatic,3655
2000,1.4,57267,Petrol,Semi-Automatic,4354
2017,3.8,49554,Electric,Automatic,15508
2017,5.0,292452,Electric,Manual,10350
2013,4.0,17685,Petrol,Automatic,13146
2002,3.5,112872,Diesel,Manual,5942
2002,4.7,74979,Petrol,Semi-Automatic,7900
2002,3.8,260780,Electric,Automatic,6784
2018,3.0,204064,Petrol,Manual,8418
2003,1.1,168932,Diesel,Semi-Automatic,2721
2017,3.9,43388,Hybrid,Semi-Automatic,13232
2014,3.0,93821,Petrol,Automatic,10923
2011,2.6,269345,Electric,Automatic,8113
2013,3.0,245000,Diesel,Manual,6100
2007,2.1,176425,Hybrid,Automatic,7271
2015,3.8,94430,Petrol,Semi-Automatic,10511
2012,1.0,271967,Petrol,Manual,3260
2017,3.6,51803,Hybrid,Automatic,14263
2021,4.8,223384,Petrol,Semi-Automatic,10732
2004,3.6,294410,Diesel,Semi-Automatic,3011
2000,1.2,55144,Diesel,Semi-Automatic,4197
2010,1.2,123384,Hybrid,Semi-Automatic,6832
2006,1.0,292875,Petrol,Automatic,2542
2015,3.9,89148,Petrol,Automatic,12217
2004,2.8,133781,Petrol,Manual,5424
2012,2.0,60840,Diesel,Semi-Automatic,8483
2006,3.8,175532,Electric,Manual,8189
2013,2.6,30790,Diesel,Automatic,11484
2002,3.2,281791,Hybrid,Automatic,4764
2009,2.4,69120,Diesel,Automatic,9317
2015,3.6,61778,Diesel,Manual,10964
2007,2.2,105028,Hybrid,Automatic,8799
2020,2.4,194984,Petrol,Manual,8600
2007,1.4,247895,Hybrid,Manual,3642
2015,1.5,31787,Hybrid,Automatic,11964
2016,3.4,135013,Diesel,Semi-Automatic,9599
2022,1.5,107093,Diesel,Semi-Automatic,10058
2013,4.0,54259,Hybrid,Manual,11914
2023,4.9,247470,Hybrid,Manual,11950
2021,2.2,54120,Hybrid,Automatic,14017
2011,2.5,113625,Diesel,Semi-Automatic,7627
2021,2.3,235502,Petrol,Semi-Automatic,7989
2017,3.6,74760,Hybrid,Automatic,13804
2003,2.7,60456,Electric,Semi-Automatic,8490
2023,2.6,224245,Hybrid,Manual,10115
2000,2.2,174830,Diesel,Semi-Automatic,2803
2013,4.5,20401,Diesel,Manual,12091
2002,4.0,173939,Diesel,Semi-Automatic,5221
2008,2.3,20373,Hybrid,Manual,9392
2015,1.8,95211,Hybrid,Manual,9495
2018,4.3,18535,Hybrid,Automatic,15929
2008,4.9,43125,Hybrid,Semi-Automatic,11537
2011,3.8,132783,Petrol,Semi-Automatic,8544
2011,3.8,230321,Diesel,Automatic,8093
2011,3.7,16043,Diesel,Semi-Automatic,10779
2006,2.6,238457,Electric,Automatic,7230
2007,4.2,86876,Diesel,Automatic,10162
2004,1.6,136217,Diesel,Automatic,5675
2005,4.1,71579,Petrol,Automatic,9768
2011,1.3,52797,Diesel,Manual,7644
2001,4.4,69825,Electric,Semi-Automatic,9403
2021,4.4,24969,Hybrid,Semi-Automatic,15300
2022,4.6,65449,Hybrid,Manual,14991
2011,1.9,63287,Diesel,Semi-Automatic,8034
2014,1.1,142133,Electric,Manual,8557
2022,1.9,166461,Diesel,Manual,9270
2006,2.0,229663,Diesel,Manual,3306
2023,3.0,262113,Electric,Automatic,12257
2022,1.2,112858,Hybrid,Automatic,12142
2016,2.3,231726,Electric,Manual,8565
2016,3.6,164494,Diesel,Semi-Automatic,9210
2021,4.9,273394,Petrol,Manual,9832
2001,3.7,213223,Hybrid,Automatic,6335
2022,2.6,157417,Diesel,Automatic,11651
2010,4.1,148960,Diesel,Semi-Automatic,8220
2006,3.9,13653,Hybrid,Automatic,12026
2021,4.6,59420,Electric,Automatic,17311
2000,3.6,57404,Electric,Automatic,10051
2004,2.8,113910,Diesel,Manual,5821
2020,3.6,61596,Petrol,Semi-Automatic,12468
2007,4.2,134335,Petrol,Semi-Automatic,7713
2006,2.2,189950,Petrol,Manual,4301
2007,3.3,208574,Diesel,Manual,5328
2011,3.3,145791,Petrol,Manual,7784
2012,3.1,170691,Diesel,Manual,7386
2011,3.9,108946,Diesel,Automatic,10621
2013,4.5,192153,Diesel,Manual,8656
2017,4.1,161441,Petrol,Automatic,11571
2023,5.0,146333,Petrol,Semi-Automatic,13073
2002,3.6,39868,Hybrid,Semi-Automatic,8502
2007,3.5,37419,Diesel,Automatic,10451
2009,1.0,115516,Electric,Automatic,8989
2018,4.4,137569,Hybrid,Manual,12148
2011,2.0,159763,Hybrid,Semi-Automatic,7204
2001,2.1,3660,Petrol,Automatic,7926
2002,1.6,157963,Diesel,Automatic,4640
2010,4.7,135927,Hybrid,Manual,10081
2015,2.9,109966,Petrol,Semi-Automatic,9300
2001,3.0,225876,Hybrid,Manual,3882
2014,3.5,127296,Electric,Automatic,12754
2020,1.7,142997,Petrol,Automatic,10440
2000,2.2,239896,Hybrid,Semi-Automatic,2502
2011,5.0,234330,Diesel,Automatic,9213
2007,4.3,97271,Hybrid,Automatic,11054
2020,4.6,153639,Electric,Manual,13627
2018,3.0,45542,Diesel,Manual,11589
2011,3.1,285178,Petrol,Manual,4796
2009,1.3,218099,Diesel,Manual,3738
2012,2.1,216885,Diesel,Manual,5462
2007,4.3,255700,Hybrid,Automatic,7886
2011,3.8,14501,Electric,Semi-Automatic,12909
2006,3.7,245945,Diesel,Automatic,6181
2007,4.2,93955,Diesel,Automatic,10020
2012,3.9,109956,Diesel,Automatic,10900
2020,3.8,269598,Hybrid,Automatic,11008
2012,1.9,45262,Electric,Manual,10694
2007,3.2,198453,Electric,Manual,7430
2017,2.4,137364,Hybrid,Automatic,11352
2001,2.3,34035,Petrol,Semi-Automatic,6019
2005,1.6,138872,Electric,Automatic,7922
2020,3.0,199431,Diesel,Manual,9111
2021,3.8,248446,Diesel,Manual,9231
2010,2.9,17141,Electric,Automatic,13157
2009,2.1,258,Diesel,Manual,8894
2002,1.1,143151,Hybrid,Semi-Automatic,3936
2022,3.2,26126,Diesel,Semi-Automatic,13377
2011,4.5,277409,Petrol,Automatic,7851
2015,4.2,174612,Diesel,Semi-Automatic,9307
2001,4.7,247365,Electric,Manual,6152
2006,4.4,4533,Petrol,Manual,10209
2017,1.5,185616,Hybrid,Manual,7987
2006,1.3,35764,Electric,Manual,8484
2004,1.4,96827,Petrol,Manual,4763
2013,2.2,103277,Diesel,Manual,8134
2001,2.5,201185,Diesel,Semi-Automatic,2876
2005,3.9,36092,Electric,Manual,10778
2019,3.0,64584,Petrol,Automatic,13008
2002,2.0,270098,Petrol,Automatic,2798
2021,3.5,225793,Electric,Automatic,12884
2012,1.6,276281,Petrol,Automatic,5274
2021,1.1,165941,Hybrid,Automatic,10681
2008,4.8,190302,Electric,Manual,9493
2010,2.1,59470,Hybrid,Automatic,10510
2011,1.9,30403,Electric,Manual,10691
2005,2.6,262282,Petrol,Automatic,4454
2006,3.7,56639,Diesel,Automatic,9967
2008,5.0,291457,Diesel,Semi-Automatic,5670
2008,4.2,165677,Diesel,Semi-Automatic,7386
2006,4.4,76550,Hybrid,Automatic,11269
2017,1.2,192701,Petrol,Automatic,8045
2020,2.0,93264,Petrol,Semi-Automatic,10234
2015,2.8,156778,Diesel,Automatic,9764
2008,3.2,85397,Electric,Semi-Automatic,9992
2023,3.8,216961,Electric,Automatic,13960
2000,4.3,190770,Hybrid,Semi-Automatic,5584
2019,3.5,195620,Diesel,Semi-Automatic,9387
2010,1.3,150265,Petrol,Semi-Automatic,5394
2022,3.0,292241,Diesel,Automatic,9355
2009,2.4,267260,Diesel,Semi-Automatic,3854
2020,1.6,35830,Hybrid,Automatic,13483
2005,4.0,240538,Diesel,Semi-Automatic,4789
2019,2.4,294864,Petrol,Manual,6302
2023,1.7,109838,Diesel,Semi-Automatic,10503
2003,3.5,13919,Diesel,Semi-Automatic,8221
2016,2.7,150220,Electric,Semi-Automatic,10595
2007,4.1,210029,Electric,Automatic,9599
2015,2.4,14293,Electric,Semi-Automatic,12714
2002,1.0,62764,Diesel,Automatic,5944
2006,4.5,54111,Petrol,Semi-Automatic,9317
2010,1.5,54123,Petrol,Semi-Automatic,7517
2008,3.7,176021,Hybrid,Semi-Automatic,7679
2002,4.4,28849,Diesel,Manual,8523
2012,4.5,158137,Petrol,Semi-Automatic,9037
2006,2.1,134833,Electric,Automatic,8803
2015,3.8,251350,Hybrid,Automatic,9873
2016,4.0,93677,Hybrid,Semi-Automatic,12026
2019,2.8,64595,Diesel,Semi-Automatic,11308
2003,4.8,43123,Petrol,Semi-Automatic,8937
2007,2.5,226193,Hybrid,Automatic,6676
2019,3.2,107244,Diesel,Automatic,12355
2022,4.0,177776,Diesel,Manual,11144
2011,2.2,28192,Hybrid,Automatic,11536
2013,2.1,136973,Hybrid,Semi-Automatic,8360
2015,1.9,277207,Hybrid,Semi-Automatic,5955
2006,4.3,226236,Diesel,Semi-Automatic,5675
2002,2.7,14820,Hybrid,Semi-Automatic,8103
2018,3.3,289705,Electric,Semi-Automatic,9005
2007,3.5,96531,Electric,Manual,9769
2012,2.5,48350,Diesel,Semi-Automatic,9233
2013,2.7,60631,Diesel,Semi-Automatic,9487
2003,2.0,265161,Hybrid,Manual,2696
2012,1.6,257128,Petrol,Semi-Automatic,4157
2010,1.9,166667,Electric,Manual,7666
2019,3.6,220278,Petrol,Manual,8994
2004,4.9,76461,Hybrid,Automatic,11170
2019,3.7,248482,Electric,Semi-Automatic,10530
2004,2.1,218620,Electric,Manual,5027
2020,3.5,181039,Diesel,Manual,9979
2007,1.5,88661,Diesel,Automatic,7426
2006,2.8,198463,Petrol,Manual,4730
2001,3.4,181413,Hybrid,Automatic,6671
2004,2.1,276270,Petrol,Automatic,3374
2005,1.1,56102,Electric,Manual,7577
2014,4.1,118008,Diesel,Semi-Automatic,10039
2018,3.0,179286,Diesel,Semi-Automatic,8914
2003,4.1,37998,Electric,Automatic,11840
2019,4.1,62510,Petrol,Manual,12649
2001,4.5,200929,Petrol,Manual,4881
2004,4.7,280801,Petrol,Manual,4383
2018,2.2,139324,Electric,Automatic,12413
2010,2.0,74692,Electric,Automatic,11106
2023,4.1,183134,Diesel,Manual,11437
2014,4.2,183204,Hybrid,Automatic,11335
2006,3.5,280007,Hybrid,Manual,4799
2015,2.5,282904,Electric,Manual,7441
2023,1.9,93072,Diesel,Semi-Automatic,11038
2014,3.8,190083,Petrol,Manual,8298
2013,4.9,41433,Petrol,Manual,12071
2019,3.8,93843,Diesel,Manual,11723
2012,2.0,134976,Hybrid,Manual,8000
2013,2.5,213979,Petrol,Manual,6220
2001,1.5,52251,Petrol,Manual,4854
2008,2.4,180379,Diesel,Manual,5292
2018,1.0,80532,Hybrid,Semi-Automatic,9889
2005,3.2,124627,Hybrid,Semi-Automatic,7307
2004,3.1,10661,Electric,Automatic,11686
2001,1.0,249485,Electric,Manual,2410
2014,4.0,164064,Diesel,Semi-Automatic,9018
2010,3.5,55658,Hybrid,Manual,10486
2011,3.8,161294,Diesel,Automatic,9474
2020,4.1,84199,Petrol,Manual,12516
2022,4.1,256377,Diesel,Semi-Automatic,9672
2022,1.6,107471,Electric,Automatic,13650
2020,4.4,238626,Diesel,Automatic,11227
2000,1.2,175829,Diesel,Semi-Automatic,2000
2000,3.1,171262,Petrol,Automatic,5274
2001,1.8,3626,Electric,Manual,8127
2012,4.5,32125,Diesel,Manual,11557
2007,2.0,177667,Electric,Automatic,8146
2009,4.8,134289,Electric,Manual,10914
2020,1.6,104932,Electric,Semi-Automatic,11601
2007,2.1,215602,Electric,Automatic,7487
2016,4.4,234156,Hybrid,Semi-Automatic,9616
2016,3.1,140620,Electric,Semi-Automatic,11187
2007,1.4,47554,Electric,Manual,8648
2016,1.5,78352,Diesel,Semi-Automatic,8832
2002,2.0,139358,Diesel,Automatic,5412
2015,4.3,59772,Electric,Manual,13704
2017,1.8,3893,Hybrid,Semi-Automatic,11922
2001,1.3,89989,Hybrid,Automatic,6400
2013,3.2,94054,Petrol,Semi-Automatic,9318
2015,3.0,296953,Diesel,Semi-Automatic,5660
2010,2.5,268750,Hybrid,Semi-Automatic,5225
2011,4.3,59482,Hybrid,Semi-Automatic,11510
2005,3.7,120799,Hybrid,Manual,7884
2013,1.2,62406,Petrol,Semi-Automatic,7951
2005,4.5,113103,Diesel,Semi-Automatic,7837
2000,3.0,83334,Hybrid,Semi-Automatic,6433
2008,2.4,70871,Electric,Semi-Automatic,9482
2003,2.3,26129,Petrol,Manual,6777
2016,4.3,102569,Petrol,Automatic,12648
2013,2.6,244401,Petrol,Semi-Automatic,5711
2006,4.3,105635,Petrol,Semi-Automatic,8087
2021,2.7,169493,Electric,Manual,11710
2023,1.3,274924,Petrol,Automatic,8301
2023,1.9,247050,Hybrid,Semi-Automatic,8959
2005,3.7,39194,Hybrid,Manual,9516
2005,4.9,296548,Petrol,Automatic,6069
2011,4.0,136864,Hybrid,Automatic,11162
2020,2.4,275082,Electric,Manual,8998
2015,3.5,59502,Diesel,Automatic,12409
2018,2.9,220490,Hybrid,Manual,8990
2012,2.8,269946,Diesel,Manual,5101
2007,2.1,169134,Hybrid,Automatic,7417
2022,2.7,111485,Diesel,Semi-Automatic,11170
2017,4.2,160087,Electric,Manual,12198
2000,3.5,110492,Electric,Semi-Automatic,7390
2012,4.2,212641,Petrol,Semi-Automatic,7647
2023,3.8,87632,Petrol,Semi-Automatic,13047
2011,4.9,292740,Hybrid,Manual,7445
2002,3.7,273994,Petrol,Manual,2920
2003,1.2,79956,Petrol,Manual,4600
2004,4.6,285734,Petrol,Automatic,5685
2010,1.2,248898,Petrol,Manual,3322
2003,4.9,76963,Diesel,Semi-Automatic,8360
2002,1.9,121009,Electric,Automatic,7679
2011,4.4,134825,Electric,Automatic,12603
2004,1.5,262785,Electric,Manual,3544
2017,2.9,197247,Electric,Semi-Automatic,10155
2001,3.2,10989,Diesel,Automatic,8880
2023,2.5,5654,Petrol,Semi-Automatic,13386
2021,3.9,129980,Electric,Automatic,15200
2000,3.3,144876,Hybrid,Semi-Automatic,5502
2004,2.8,37950,Hybrid,Automatic,9841
2012,2.9,263638,Diesel,Semi-Automatic,5327
2002,4.3,269533,Petrol,Automatic,5109
2013,4.6,66042,Hybrid,Semi-Automatic,12279
2014,2.9,287949,Diesel,Automatic,6941
2018,2.9,41037,Electric,Semi-Automatic,13579
2021,1.4,92636,Electric,Automatic,13447
2006,1.0,199849,Diesel,Manual,2903
2007,1.7,214516,Diesel,Manual,3609
2001,4.4,115090,Hybrid,Semi-Automatic,7498
2013,1.5,260162,Petrol,Automatic,5796
2023,2.8,135313,Hybrid,Manual,12093
2011,4.0,34117,Electric,Semi-Automatic,12717
2011,1.2,12658,Diesel,Manual,8346
2013,1.2,242279,Diesel,Automatic,5854
2008,4.6,114536,Diesel,Automatic,10309
2010,1.4,46391,Hybrid,Manual,8572
2015,2.0,248566,Diesel,Semi-Automatic,5628
2022,1.6,181412,Diesel,Manual,8671
2013,4.7,49867,Hybrid,Semi-Automatic,12702
2022,2.1,84163,Electric,Semi-Automatic,13116
2015,3.8,9028,Electric,Manual,14219
2017,3.1,224837,Diesel,Semi-Automatic,7803
2022,1.7,272741,Electric,Automatic,10445
2022,2.1,11243,Petrol,Manual,12575
2021,3.4,229040,Electric,Automatic,12719
2019,1.5,40614,Petrol,Semi-Automatic,10487
2006,4.5,220900,Electric,Automatic,9482
2014,1.2,276121,Petrol,Automatic,5477
2023,3.7,237277,Diesel,Automatic,11454
2015,4.2,71375,Petrol,Manual,11372
2021,4.1,246412,Hybrid,Semi-Automatic,10571
2018,1.5,181290,Hybrid,Manual,8374
2002,4.3,40940,Petrol,Semi-Automatic,8181
2014,4.2,43329,Diesel,Automatic,13133
2014,2.5,293743,Petrol,Automatic,6425
2003,4.1,82053,Hybrid,Manual,8458
2013,2.2,257294,Petrol,Manual,5054
2013,3.7,150034,Diesel,Automatic,10199
2017,1.3,191037,Electric,Manual,8679
2013,1.8,280142,Electric,Semi-Automatic,6197
2009,4.0,106254,Diesel,Manual,8674
2001,4.6,81932,Hybrid,Manual,8361
2015,3.1,285634,Petrol,Manual,5987
2014,4.1,136674,Petrol,Manual,9666
2003,4.4,132647,Hybrid,Automatic,9247
2001,1.7,191025,Petrol,Semi-Automatic,2279
2018,3.1,173148,Diesel,Manual,9137
2014,4.0,179279,Hybrid,Semi-Automatic,9714
2013,4.0,254181,Electric,Manual,8916
2011,1.9,61122,Diesel,Manual,8077
2006,4.5,68346,Electric,Semi-Automatic,11033
2017,1.2,255250,Petrol,Manual,5295
2012,3.4,208348,Hybrid,Manual,7933
2004,4.9,209799,Hybrid,Automatic,8504
2023,1.1,69394,Petrol,Automatic,12212
2004,3.9,57680,Diesel,Semi-Automatic,8046
2001,2.5,205117,Diesel,Semi-Automatic,2797
2005,4.3,133571,Petrol,Manual,7228
2002,3.2,268234,Petrol,Semi-Automatic,2535
2006,4.5,299643,Diesel,Automatic,5907
2001,1.8,239923,Petrol,Semi-Automatic,2000
2009,2.6,196829,Hybrid,Semi-Automatic,6463
2003,1.8,178676,Diesel,Automatic,4726
2019,2.6,273610,Electric,Manual,8927
2003,4.9,156648,Electric,Semi-Automatic,8767
2005,3.7,163285,Hybrid,Manual,7034
2011,2.1,89522,Electric,Semi-Automatic,9709
